Date,Name,Current Price,Previous,Price Change,Change %,Latest Vol,Prev Vol,Vol Change %
12/9/20,IL&FS Transportation Networks Ltd.,1.75,1.7,0.05,2.94,106000,60372,0.7592
12/9/20,ILandFS Engineering and Construction Company,3.75,3.6,0.15,4.17,38743,10493,2.6923
12/9/20,Imagicaaworld Entertainment Ltd.,6.15,5.15,1,19.42,1033000,337000,2.059
12/9/20,India Glycols Ltd.,305.45,297.9,7.55,2.53,342000,163000,1.0968
12/9/20,India Tourism Development Corporation Ltd.,287.7,276.35,11.35,4.11,385000,117000,2.2892
12/9/20,Indian Energy Exchange Ltd.,218.55,214.2,4.35,2.03,1605000,1205000,0.332
12/9/20,Indian Oil Corporation Ltd.,93.95,91.05,2.9,3.19,34467000,17122000,1.013
12/9/20,Indo Thai Securities,22.7,21.8,0.9,4.13,7343,6087,0.2063
12/9/20,Indraprastha Medical Corporation Ltd.,65.4,58.15,7.25,12.47,9010000,871000,9.3424
12/9/20,Info Edge (India) Ltd.,4383.35,4269.15,114.2,2.68,618000,184000,2.3563
12/9/20,Innovative Tyres & Tubes Ltd.,7.25,6.95,0.3,4.32,6000,3000,1
12/9/20,Inox Leisure Ltd.,291.8,279.55,12.25,4.38,4028000,1735000,1.3218
12/9/20,Inox Wind Ltd.,51.1,50,1.1,2.2,366000,222000,0.6458
12/9/20,Integra Garments And Textiles Ltd.,1.25,1.2,0.05,4.17,2110,529,2.9887
12/9/20,International Paper APPM,7.5,6.85,0.65,9.49,24910,9312,1.675
12/9/20,ITI Ltd.,131.5,128.15,3.35,2.61,1629000,1109000,0.4679
12/9/20,Jain Studio,1.55,1.5,0.05,3.33,11545,8268,0.3963
12/9/20,Jayaswal Neco Industries Ltd.,5.1,4.9,0.2,4.08,911000,108000,7.4279
12/9/20,JITF Infralogistics Ltd.,10.35,9.9,0.45,4.55,5763,2497,1.308
12/9/20,Johnson Controls-Hitachi Air Conditioning India Ltd.,2254.65,2208.25,46.4,2.1,32438,7219,3.4934
12/9/20,JSW Ispat Special Products Ltd.,29.4,28,1.4,5,462000,268000,0.7215
12/9/20,JTEKT India Ltd.,86.45,83.95,2.5,2.98,432000,297000,0.4519
12/9/20,Kanani Industries,4,3.85,0.15,3.9,27476,11415,1.407
12/9/20,Kanoria Chemicals and Industries,45.8,44.6,1.2,2.69,86708,42841,1.0239
12/9/20,Kapston Facilities Management Ltd.,99.8,97.2,2.6,2.67,898,625,0.4368
12/9/20,Karda Constructions Ltd.,129.45,123.4,6.05,4.9,162000,46048,2.5297
12/9/20,Karma Energy,11,10.45,0.55,5.26,37160,2731,12.6067
12/9/20,Karnataka Bank Ltd.,60.35,54.85,5.5,10.03,19129000,10643000,0.7972
12/9/20,Karur Vysya Bank Ltd.,44.6,40.7,3.9,9.58,15003000,10901000,0.3763
12/9/20,Kaushalya Infrastructure Development Corporation,1.8,1.65,0.15,9.09,82356,34126,1.4133
12/9/20,Kaveri Seed Company Ltd.,520.5,503.35,17.15,3.41,1827000,1008000,0.8124
12/9/20,KCP Sugar Ind Corp,16.9,16,0.9,5.62,2745000,240000,10.4351
12/9/20,Keerti Knowledge & Skills Ltd.,27.4,26.15,1.25,4.78,121000,35038,2.4628
12/9/20,Kellton Tech Solutions Ltd.,61.8,60.7,1.1,1.81,2680000,1472000,0.8208
12/9/20,Kennametal India Ltd.,854.5,837.1,17.4,2.08,24509,7307,2.3542
12/9/20,Kernex Microsystems (India),25.15,24.9,0.25,1,15215,10047,0.5144
12/9/20,Kesoram Industries Ltd.,51.55,50.45,1.1,2.18,808000,598000,0.3512
12/9/20,Keynote Financial Services Ltd.,81.3,77.45,3.85,4.97,29138,2321,11.5541
12/9/20,Kilitch Drugs (India),98.7,94,4.7,5,24336,6259,2.8882
12/9/20,Kirloskar Electric Company Limited,16.15,15.7,0.45,2.87,239000,183000,0.3018
12/9/20,KM Sugar Mills,11.85,11.5,0.35,3.04,762000,212000,2.5862
12/9/20,Kolte - Patil Developers,211.55,209.15,2.4,1.15,202000,67024,2.0212
12/9/20,Kopran,133.6,131.15,2.45,1.87,656000,273000,1.4017
12/9/20,Kothari Sugars and Chemicals,19.6,17.75,1.85,10.42,284000,92127,2.0874
12/9/20,Krebs Biochemicals & Industries,119.4,108.4,11,10.15,254000,79203,2.2092
12/9/20,Krishana Phoschem Ltd.,77,74.75,2.25,3.01,1408,1107,0.2719
12/9/20,KSB Ltd.,589.75,572.85,16.9,2.95,57280,20899,1.7408
12/9/20,Kuantum Papers Ltd.,59.4,52.7,6.7,12.71,285000,81948,2.4828
12/9/20,Kwality Ltd.,3.35,3.2,0.15,4.69,1589000,742000,1.1388
12/9/20,Lagnam Spintex Ltd.,9.2,8.8,0.4,4.55,6000,3000,1
12/9/20,Lakshmi Precision Screws,3.65,3.5,0.15,4.29,464,55,7.4364
12/9/20,Lakshmi Vilas Bank Ltd.,7.65,7.3,0.35,4.79,43827000,1515000,27.9215
12/9/20,Landmark Property Development Company,1.65,1.6,0.05,3.12,70172,18918,2.7093
12/9/20,Laxmi Cotspin Ltd.,10.25,9,1.25,13.89,18000,6000,2
12/9/20,LIC Mutual Fund - LIC MF EXCHANGE TRADED FUND - SE,493.9,472.07,21.83,4.62,182,138,0.3188
12/9/20,Lincoln Pharmaceuticals Ltd.,236.5,229.75,6.75,2.94,113000,59468,0.9087
12/9/20,Lloyds Steels Industries,1.15,1.05,0.1,9.52,12183000,4603000,1.6465
12/9/20,LT Foods Ltd.,57.15,55.6,1.55,2.79,1973000,1367000,0.4435
12/9/20,Lumax Auto Technologies,119.45,114.05,5.4,4.73,578000,498000,0.1626
12/9/20,Lumax Industries Ltd,1423.8,1351.55,72.25,5.35,22714,4610,3.9271
12/9/20,Macpower CNC Machines Ltd.,75.15,71.15,4,5.62,60921,51127,0.1916
12/9/20,Madhya Bharat Agro Products Ltd.,70,68,2,2.94,1777,429,3.1422
12/9/20,Magadh Sugar & Energy Ltd.,116,109.2,6.8,6.23,108000,49225,1.2082
12/9/20,Magma Fincorp Ltd.,45.15,44,1.15,2.61,1889000,587000,2.2149
12/9/20,Mahanagar Telephone Nigam Ltd.,10.75,10.15,0.6,5.91,4985000,865000,4.7612
12/9/20,Mahindra EPC Irrigation Ltd.,154.65,151.9,2.75,1.81,184000,109000,0.6836
12/9/20,Man Infraconstruction Ltd.,33.9,32.35,1.55,4.79,1758000,721000,1.4364
12/9/20,Manaksia,54.1,51.9,2.2,4.24,574000,440000,0.3052
12/9/20,Manaksia Aluminium Company Ltd.,9.1,8.85,0.25,2.82,48808,34725,0.4056
12/9/20,Mangalam Cement Ltd.,228.25,222.15,6.1,2.75,243000,46502,4.2267
12/9/20,Marathon Nextgen Realty Ltd.,86.8,84.15,2.65,3.15,115000,49491,1.3309
12/9/20,Marine Electricals (India) Ltd.,211,201,10,4.98,317000,134000,1.361
12/9/20,Marshall Machines Ltd.,10.15,9.7,0.45,4.64,45000,30000,0.5
12/9/20,Mastek Ltd.,1070,1017,53,5.21,645000,86476,6.4683
12/9/20,Mawana Sugars,41.05,36.1,4.95,13.71,2009000,473000,3.2443
12/9/20,Max Ventures and Industries Ltd.,43.1,42.15,0.95,2.25,315000,123000,1.5628
12/9/20,Mazagon Dock Shipbuilders Ltd.,195.9,188.7,7.2,3.82,5333000,2381000,1.2393
12/9/20,McLeod Russel India Ltd.,24.55,23.75,0.8,3.37,902000,763000,0.1824
12/9/20,Mercator Ltd.,0.9,0.85,0.05,5.88,3911000,922000,3.2423
12/9/20,Minda Corporation,87,82.6,4.4,5.33,2163000,974000,1.2195
12/9/20,MMTC Ltd.,20.45,19.9,0.55,2.76,2886000,1126000,1.5626
12/9/20,MOIL Ltd.,143.75,140.95,2.8,1.99,923000,568000,0.6235
12/9/20,Motor and General Finance,19.3,18.4,0.9,4.89,10189,3592,1.8366
12/9/20,MSP Steel & Power,7.95,7.8,0.15,1.92,18430,11112,0.6586
12/9/20,MSTC Ltd.,162.7,160.1,2.6,1.62,304000,208000,0.4618
12/9/20,Mukand,63.8,58,5.8,10,245000,107000,1.2911
12/9/20,Multi Commodity Exchange of India Ltd.,1680.15,1594.2,85.95,5.39,1346000,365000,2.6871
12/9/20,Music Broadcast Ltd.,24.3,23.5,0.8,3.4,473000,155000,2.0426
12/9/20,N K Industries Ltd.,18.6,18.3,0.3,1.64,7630,625,11.208
12/9/20,NACL Industries Ltd.,43.15,40.5,2.65,6.54,412000,107000,2.8161
12/9/20,Naga Dhunseri Group Ltd.,699.5,680.1,19.4,2.85,1433,338,3.2396
12/9/20,Nahar Industrial Enterprises Ltd.,35.9,32.9,3,9.12,171000,35085,3.8872
12/9/20,Nahar Spinning Mills Ltd.,58.25,55.5,2.75,4.95,90472,60441,0.4969
12/9/20,NaMEP Infrastructure Developers Ltd.,18.95,18.5,0.45,2.43,1681000,698000,1.4084
12/9/20,Nandan Denim,24.1,23.4,0.7,2.99,53249,46014,0.1572
12/9/20,Nath Bio-Genes,294.2,283.05,11.15,3.94,485000,195000,1.4872
12/9/20,Navneet Education,89.1,80.65,8.45,10.48,816000,307000,1.6558
12/9/20,NDTV Ltd.,39.4,37.55,1.85,4.93,77047,55353,0.3919
12/9/20,NELCO Ltd.,208.55,202.3,6.25,3.09,472000,108000,3.3632
12/9/20,Neogen Chemicals Ltd.,776.3,692,84.3,12.18,336000,104000,2.2324
12/9/20,NIIT Ltd.,178.7,169.9,8.8,5.18,2032000,549000,2.6958
12/9/20,Nila Infrastructures Ltd.,5.8,5.65,0.15,2.65,2121000,1175000,0.8054
12/9/20,Nila Spaces Ltd.,1.9,1.65,0.25,15.15,4393000,2086000,1.1059
12/9/20,NRB Bearings Ltd.,84.35,83.25,1.1,1.32,362000,223000,0.6251
12/9/20,Oberoi Realty Ltd.,533.2,518.65,14.55,2.81,572000,318000,0.7988
12/9/20,Onelife Capital Advisors,7.75,7.05,0.7,9.93,5623,3418,0.6451
12/9/20,OnMobile Global Limited,57.1,54.7,2.4,4.39,980000,663000,0.4781
12/9/20,Oricon Enterprises Ltd.,22.1,21.2,0.9,4.25,278000,158000,0.7612
12/9/20,Paisalo Digital Ltd.,432.1,391.15,40.95,10.47,20383,730,26.9219
12/9/20,Panacea Biotec Ltd.,232.05,227.75,4.3,1.89,440000,369000,0.1935
12/9/20,Parsvnath Developer Ltd.,4.9,4.7,0.2,4.26,303000,12881,22.5427
12/9/20,PC Jeweller Ltd.,22.75,19.25,3.5,18.18,26227000,8438000,2.1081
12/9/20,Pearl Polymers,16.7,16.2,0.5,3.09,11133,4178,1.6647
12/9/20,Pilani Investment and Industries Corporation Ltd.,2319.4,2185.55,133.85,6.12,13686,3361,3.072
12/9/20,Poly Medicure,523.85,500.4,23.45,4.69,460000,100000,3.5936
12/9/20,Power Finance Corporation Ltd.,118.4,115.95,2.45,2.11,16976000,5812000,1.9209
12/9/20,Praj Industries Ltd.,106.55,99.4,7.15,7.19,8404000,2689000,2.1249
12/9/20,Premier,3.15,3,0.15,5,15268,3136,3.8686
12/9/20,Prestige Estates Projects Ltd.,292.6,286.95,5.65,1.97,815000,387000,1.1041
12/9/20,Prime Focus Limited,46.4,38.7,7.7,19.9,669000,21678,29.8977
12/9/20,Punj Lloyd Ltd.,1.85,1.8,0.05,2.78,73448,19383,2.7893
12/9/20,PVR Limited,1488.1,1387.2,100.9,7.27,6549000,2412000,1.7146
12/9/20,Radha Madhav Corporation,3.15,2.9,0.25,8.62,145000,125000,0.1584
12/9/20,Raj Television Network Ltd.,36.9,35.4,1.5,4.24,40794,25586,0.5944
12/9/20,Rajshree Sugars and Chemicals,16,15.25,0.75,4.92,137000,19582,6.0386
12/9/20,Rama Steel Tubes Ltd.,49.55,47.85,1.7,3.55,8551,7165,0.1934
12/9/20,Ramco Systems Ltd.,519.65,485.6,34.05,7.01,1004000,162000,5.1672
12/9/20,Rane Holdings,517.45,504.75,12.7,2.52,32003,26972,0.1865
12/9/20,REC Ltd.,135.85,127.95,7.9,6.17,20216000,6388000,2.1647
12/9/20,Refex Industries,110.75,105.5,5.25,4.98,869000,225000,2.8485
12/9/20,Reliance Home Finance Ltd.,2.75,2.5,0.25,10,7406000,4063000,0.8227
12/9/20,Reliance Power Ltd.,3.8,3.65,0.15,4.11,11255000,3602000,2.1242
12/9/20,Renaissance Global Ltd.,273.2,269.1,4.1,1.52,25398,3543,6.1685
12/9/20,Responsive Industries,182.15,177.05,5.1,2.88,298000,197000,0.5115
12/9/20,Revathi CP Equipment,461.9,437.7,24.2,5.53,4324,1616,1.6757
12/9/20,Rollatainers Ltd.,2.85,2.6,0.25,9.62,67246,12637,4.3214
12/9/20,RPP Infra Projects,55.15,50.65,4.5,8.88,379000,82464,3.6022
12/9/20,RS Software (India) Ltd.,22.65,21.1,1.55,7.35,113000,26743,3.2423
12/9/20,Ruchi Infrastructure Ltd.,8,7.85,0.15,1.91,258000,192000,0.3435
12/9/20,Rushil Decor,143.95,140.45,3.5,2.49,63609,25560,1.4886
12/9/20,S Chand & Company Ltd.,72.75,68.15,4.6,6.75,172000,33349,4.1729
12/9/20,S P Apparels,150.3,147.05,3.25,2.21,50694,40523,0.251
12/9/20,S.S. Infrastructure Development Consultants Ltd.,7.4,7.1,0.3,4.23,21000,6000,2.5
12/9/20,Sakthi Sugars Ltd.,9.7,9.4,0.3,3.19,160000,88852,0.8089
12/9/20,Sanco Industries Ltd.,13.9,13.7,0.2,1.46,137000,85306,0.6109
12/9/20,Sanghvi Forging and Engineering,26.2,25.25,0.95,3.76,6092,1551,2.9278
12/9/20,SANWARIA AGRO OILS L,1.55,1.5,0.05,3.33,263000,209000,0.2586
12/9/20,Sasken Communication Techno. Ltd.,702.95,691.7,11.25,1.63,23422,15449,0.5161
12/9/20,SBI ETF Banking,305.17,300.65,4.52,1.5,65149,53093,0.2271
12/9/20,SCAPDVR Ltd. Ltd.,1.35,1.3,0.05,3.85,97200,49295,0.9718
12/9/20,SEAMEC Ltd.,456.4,429.6,26.8,6.24,179000,12925,12.8627
12/9/20,SecUR Credentials Ltd.,16,15.25,0.75,4.92,3000,1800,0.6667
12/9/20,SEL Manufacturing Company,2.4,2.3,0.1,4.35,95390,73619,0.2957
12/9/20,Selan Exploration Technology Ltd.,132.5,130.2,2.3,1.77,218000,62324,2.4983
12/9/20,Seya Industries Ltd.,72.7,71.65,1.05,1.47,116000,91605,0.2706
12/9/20,Sharda Cropchem Ltd.,286.85,275.2,11.65,4.23,130000,19143,5.7938
12/9/20,Share India Securities Ltd.,126.2,118,8.2,6.95,31525,20030,0.5739
12/9/20,Shilpa Medicare,473.2,458.1,15.1,3.3,993000,267000,2.719
12/9/20,Shirpur Gold Refinery,8.7,8.4,0.3,3.57,43398,37290,0.1638
12/9/20,Shoppers Stop Ltd.,219.5,194.6,24.9,12.8,3146000,359000,7.762
12/9/20,Shree Renuka Sugars Ltd.,12.4,11.6,0.8,6.9,7721000,5247000,0.4714
12/9/20,Shree Tirupati Balajee FIBC Ltd.,28,27.35,0.65,2.38,33000,24000,0.375
12/9/20,Shreeoswal Seeds & Chemicals Ltd.,42.65,40.7,1.95,4.79,16000,4000,3
12/9/20,Shreyas Shipping & Logistics Ltd.,70.7,67.35,3.35,4.97,50869,29575,0.72
12/9/20,Sicagen India,14.55,14.35,0.2,1.39,26923,21422,0.2568
12/9/20,Sical Logistics Ltd.,13.9,12.05,1.85,15.35,2606000,1432000,0.8188
12/9/20,Siemens Ltd.,1564.95,1538.25,26.7,1.74,1310000,270000,3.8443
12/9/20,SIL Investments,165.5,163.6,1.9,1.16,3130,1318,1.3748
12/9/20,Silly Monks Entertainment Ltd.,24,22.95,1.05,4.58,3502,1249,1.8038
12/9/20,Silver Touch Technologies Ltd.,100,91.5,8.5,9.29,2000,1000,1
12/9/20,Sintercom India Ltd.,75.95,74.05,1.9,2.57,5236,3487,0.5016
12/9/20,Sintex Industries Ltd.,4.3,4.1,0.2,4.88,1298000,459000,1.8243
12/9/20,Siti Networks,0.9,0.85,0.05,5.88,15677000,11709000,0.3389
12/9/20,SKIL Infrastructure,2.25,2.2,0.05,2.27,3421000,1623000,1.1074
12/9/20,SKS Textiles Ltd.,24.95,23.8,1.15,4.83,7000,1000,6
12/9/20,Smartlink Holdings Ltd.,93.65,85.7,7.95,9.28,451000,125000,2.6142
12/9/20,Sonata Software Ltd.,353.8,345.1,8.7,2.52,1163000,186000,5.2274
12/9/20,South Indian Bank Ltd.,10.35,9.55,0.8,8.38,127 M,95235000,0.3394
12/9/20,South West Pinnacle Exploration Ltd.,39.15,37.3,1.85,4.96,103000,58457,0.7694
12/9/20,Southern Petrochemicals Industries Corporation Ltd.,23.05,21.5,1.55,7.21,975000,459000,1.1232
12/9/20,Spencer's Retail Ltd.,84.5,79.05,5.45,6.89,3028000,616000,3.9088
12/9/20,SPML Infra,10.05,9,1.05,11.67,111000,61751,0.7998
12/9/20,SRF Ltd.,5424.35,5345.7,78.65,1.47,159000,124000,0.2849
12/9/20,Sri Havisha Hospitality and Infrastructure Ltd.,0.65,0.6,0.05,8.33,243000,83881,1.9023
12/9/20,State Trading Corporation of India Ltd.,79.05,78.2,0.85,1.09,61092,49405,0.2366
12/9/20,Steel Strips Wheels,522.95,517.05,5.9,1.14,61611,42726,0.442
12/9/20,Sterlite Technologies Ltd.,169.5,166.75,2.75,1.65,2012000,825000,1.4366
12/9/20,Subex Ltd.,16.95,16.35,0.6,3.67,15329000,11657000,0.315
12/9/20,Sumeet Industries,2.75,2.55,0.2,7.84,265000,116000,1.2765
12/9/20,Sumit Woods Ltd.,14.5,13.2,1.3,9.85,299000,251000,0.1922
12/9/20,Summit Securities,541.15,534.9,6.25,1.17,7732,3687,1.0971
12/9/20,Sun Pharma Advanced Resea,192.9,188.1,4.8,2.55,1349000,741000,0.8206
12/9/20,Sundaram Finance Holdings Ltd.,57.4,55.95,1.45,2.59,322000,168000,0.9142
12/9/20,Sundaram Finance Ltd.,1800.8,1777.35,23.45,1.32,112000,77543,0.4538
12/9/20,Supreme Infrastructure India,10.5,10.1,0.4,3.96,17815,300,58.3833
12/9/20,Surya Roshni Ltd.,335.35,316.5,18.85,5.96,915000,781000,0.1719
12/9/20,Sutlej Textiles and Industries,33.45,32.2,1.25,3.88,331000,219000,0.5135
12/9/20,Suumaya Lifestyle Ltd.,103.5,102,1.5,1.47,61082,10248,4.9604
12/9/20,Syncom Healthcare Ltd.,2,1.95,0.05,2.56,69532,49967,0.3916
12/9/20,Take Solutions Limited,46,44.05,1.95,4.43,6996000,2507000,1.79
12/9/20,Talbros Automotive Components,152.5,147.55,4.95,3.35,44583,18628,1.3933
12/9/20,Tamilnadu Telecommunications,1.5,1.45,0.05,3.45,7094,140,49.6714
12/9/20,Tata Coffee Ltd.,112.2,110.6,1.6,1.45,2061000,1309000,0.5745
12/9/20,Tata Power Co. Ltd.,73.15,72,1.15,1.6,58476000,43645000,0.3398
12/9/20,TD Power Systems,133.4,130.15,3.25,2.5,137000,100000,0.3605
12/9/20,Texmaco Rail & Engineering Ltd.,28.95,28.3,0.65,2.3,1349000,1002000,0.345
12/9/20,The New India Assurance Company Ltd.,126.95,120.9,6.05,5,2608000,670000,2.8925
12/9/20,The Western India Plywood Ltd.,48.05,47,1.05,2.23,330,270,0.2222
12/9/20,Themis Medicare,382.4,373.75,8.65,2.31,16321,13168,0.2394
12/9/20,Thomas Scott India,6.05,5.8,0.25,4.31,2464,500,3.928
12/9/20,Tirupati Forge Ltd.,26.25,25.8,0.45,1.74,1001,368,1.7201
12/9/20,Torrent Power Ltd.,329.8,325.15,4.65,1.43,2723000,1278000,1.1293
12/9/20,Tourism Finance Corporation of India Ltd.,48.3,46.45,1.85,3.98,1559000,641000,1.4306
12/9/20,Triveni Engineering & Industries Ltd.,76.25,72.85,3.4,4.67,2869000,463000,5.1879
12/9/20,TT Limited,44.85,43.85,1,2.28,33649,14687,1.2911
12/9/20,TTK Healthcare Ltd.,581.95,528.95,53,10.02,35717,10776,2.3145
12/9/20,TTK Prestige Ltd.,5931.35,5839.2,92.15,1.58,8306,6318,0.3147
12/9/20,TVS Srichakra,1809,1710.95,98.05,5.73,136000,103000,0.3171
12/9/20,Ucal Fuel Systems Ltd,134.75,131.6,3.15,2.39,201000,58673,2.4312
12/9/20,UFO Moviez India Ltd.,81.45,79.85,1.6,2,616000,375000,0.6396
12/9/20,Ugar Sugar Works,15.95,15.1,0.85,5.63,1740000,140000,11.4182
12/9/20,Ultra Wiring Connectivity Systems Ltd.,26.1,25.7,0.4,1.56,8000,4000,1
12/9/20,Uniinfo Telecom Services Ltd.,22.05,21,1.05,5,6000,2000,2
12/9/20,Uniply Industries,3.55,3.45,0.1,2.9,1346000,429000,2.1382
12/9/20,Universal Cables,144.75,140.3,4.45,3.17,99819,61059,0.6348
12/9/20,UTI Asset Management Company Ltd.,564.6,555,9.6,1.73,1608000,1055000,0.5241
12/9/20,UTI-Sensex Exchange Traded Fund,489.65,483.13,6.52,1.35,1859,1142,0.6278
12/9/20,UTTAMSUGAR,97.55,93.9,3.65,3.89,324000,73483,3.4226
12/9/20,V.I.P. Industries Ltd.,372,359.6,12.4,3.45,684000,212000,2.2287
12/9/20,V2 Retail,97.15,92.8,4.35,4.69,698000,365000,0.9125
12/9/20,Vardhman Polytex,9.65,8.4,1.25,14.88,49994,13018,2.8404
12/9/20,Vascon Engineers Limited,14.15,13.5,0.65,4.81,210000,119000,0.7595
12/9/20,Vedanta Ltd,143.55,136.25,7.3,5.36,64656000,41355000,0.5634
12/9/20,Vertoz Advertising Ltd.,203.9,187.35,16.55,8.83,472000,49943,8.4538
12/9/20,Veto Switchgears & Cables Ltd.,82.05,78.85,3.2,4.06,464000,64490,6.2016
12/9/20,Videocon Industries Ltd.,8.25,7.9,0.35,4.43,107000,90148,0.1913
12/9/20,Vidhi Specialty Food Ingredients Ltd.,128.35,126.55,1.8,1.42,416000,86055,3.8453
12/9/20,Vindhya Telelink,846.8,837.55,9.25,1.1,22520,12098,0.8615
12/9/20,Vinyl Chemicals (India),122.85,118.85,4,3.37,456000,233000,0.9532
12/9/20,V-Mart Retail,2369.3,2214.9,154.4,6.97,102000,52853,0.9329
12/9/20,Vodafone Idea Ltd.,9.85,9.55,0.3,3.14,299 M,169 M,0.7741
12/9/20,VST Industries Ltd.,3875.25,3827.15,48.1,1.26,18698,3972,3.7075
12/9/20,Walchandnagar Industries Ltd.,66.65,62.3,4.35,6.98,763000,490000,0.5553
12/9/20,Weizmann,49.35,41.15,8.2,19.93,104000,69237,0.5022
12/9/20,Welspun Investments and Commercials,423.7,353.1,70.6,19.99,32951,3638,8.0574
12/9/20,Williamson Magor and Company,20.2,19,1.2,6.32,67072,23180,1.8935
12/9/20,Windsor Machines,20,19.7,0.3,1.52,407000,246000,0.652
12/9/20,Wockhardt Ltd.,505.55,486.5,19.05,3.92,5912000,2464000,1.3995
12/9/20,Wonderla Holidays Ltd.,212,197.35,14.65,7.42,286000,221000,0.2963
12/9/20,Zee Learn Ltd.,14.3,13.7,0.6,4.38,3131000,1839000,0.703
12/9/20,Zen Technologies,92.3,85.75,6.55,7.64,2851000,1712000,0.6653
12/9/20,Zenith Exports,69.7,58.1,11.6,19.97,15502,7067,1.1936
12/9/20,Zensar Technolgies Ltd.,260.45,231.4,29.05,12.55,1689000,590000,1.8605
12/9/20,Zodiac Energy Ltd.,13.9,13.4,0.5,3.73,8000,4000,1
12/9/20,Zydus Wellness Limited,1916.55,1846.6,69.95,3.79,59315,26832,1.2106
12/10/20,3I INFOTECH LIMITED,4.5,4.3,0.2,4.65,1151000,656000,0.7552
12/10/20,3P Land Holdings Ltd.,11.8,11.25,0.55,4.89,9408,6051,0.5548
12/10/20,Aakash Exploration Services Ltd.,55.4,55.25,0.15,0.271,84171,72644,0.1587
12/10/20,Aaron Industries Ltd.,49.85,49.7,0.15,0.302,5390,8768,-0.3853
12/10/20,Aarvi Encon Ltd.,41.65,40.7,0.95,2.33,4330,4014,0.0787
12/10/20,ABB Ltd.,1158.8,1155.15,3.65,0.316,310000,111000,1.7801
12/10/20,ABB Power Products and Systems India Ltd.,1235.6,1193.5,42.1,3.53,29659,37746,-0.2142
12/10/20,Abbott India Ltd.,15568.3,15399.3,169,1.1,18274,7754,1.3567
12/10/20,ABSLBANETF Ltd.,305.07,304.72,0.35,0.115,21,396,-0.947
12/10/20,Accuracy Shipping Ltd.,29.8,28.4,1.4,4.93,1600,75200,-0.9787
12/10/20,Action Construction Equipment Ltd.,122.1,120.9,1.2,0.993,606000,195000,2.0954
12/10/20,Adani Ports & Special Economic Zone Ltd.,471,463.9,7.1,1.53,4785000,5811000,-0.1766
12/10/20,Adani Transmission Ltd.,430.25,426.55,3.7,0.867,550000,336000,0.6349
12/10/20,Ador Welding Ltd.,262.8,260.2,2.6,0.999,22266,42278,-0.4733
12/10/20,Adroit Infotech Ltd.,8,7.7,0.3,3.9,5738,1187,3.834
12/10/20,AGC Networks,617.9,608,9.9,1.63,5439,10431,-0.4786
12/10/20,Agro Phos India Ltd.,16.5,15.8,0.7,4.43,293000,278000,0.0542
12/10/20,Airo Lam Ltd.,28.45,27.55,0.9,3.27,9000,6000,0.5
12/10/20,Ajanta Pharmaceuticals Ltd.,1683.5,1680.45,3.05,0.181,232000,234000,-0.00747
12/10/20,AKG Exim Ltd.,49.1,46.1,3,6.51,6400,6400,0
12/10/20,Albert David Ltd.,453.1,452.2,0.9,0.199,8376,13960,-0.4
12/10/20,Alchemist Corporation Ltd.,8.65,7.9,0.75,9.49,65386,144000,-0.5474
12/10/20,Alembic Pharmaceuticals Ltd.,1060.9,1054.15,6.75,0.64,332000,296000,0.1221
12/10/20,Alkem Laboratories Ltd.,2918.3,2906.55,11.75,0.404,167000,70722,1.3704
12/10/20,Allcargo Logistics Ltd.,139.1,130.75,8.35,6.39,2152000,401000,4.3558
12/10/20,Alpa Laboratories,38.6,38.15,0.45,1.18,55092,45571,0.2089
12/10/20,Amara Raja Batteries Ltd.,941.5,928.3,13.2,1.42,919000,663000,0.386
12/10/20,Ambani Organics Ltd.,46.1,46,0.1,0.217,2000,4000,-0.5
12/10/20,Amber Enterprises India Ltd.,2334.7,2308.85,25.85,1.12,221000,102000,1.1633
12/10/20,Ambika Cotton Mills,826.9,801.3,25.6,3.19,61146,22497,1.718
12/10/20,Andhra Paper Ltd.,213.95,211.15,2.8,1.33,45238,66674,-0.3215
12/10/20,Andhra Sugars Ltd.,310.85,310.15,0.7,0.226,95241,117000,-0.1892
12/10/20,Angel Broking Ltd.,360.7,358.6,2.1,0.586,291000,478000,-0.3898
12/10/20,Anik Industries,15.45,13.35,2.1,15.73,272000,26668,9.2255
12/10/20,Apar Industries Ltd.,378.55,367,11.55,3.15,199000,35873,4.5705
12/10/20,Aptech Ltd.,134.7,128.6,6.1,4.74,2454000,1084000,1.2638
12/10/20,Archidply Decor Ltd.,25.9,24.95,0.95,3.81,4780,1543,2.0979
12/10/20,Archies,14.55,14.4,0.15,1.04,60628,116000,-0.4801
12/10/20,Arcotech Ltd.,2.7,2.6,0.1,3.85,12235,43450,-0.7184
12/10/20,Arihant Foundations & Housing Ltd,19.95,18.4,1.55,8.42,11363,3755,2.0261
12/10/20,Arihant Superstructures Ltd.,28.95,28.75,0.2,0.696,1423,22640,-0.9371
12/10/20,Artemis Medicare Services Ltd.,235.75,227.95,7.8,3.42,10791,9990,0.0802
12/10/20,Arvind Fashions Ltd.,158.9,155.3,3.6,2.32,1092000,806000,0.3547
12/10/20,Asahi Songwon Colors,230.2,228.6,1.6,0.7,30343,22968,0.3211
12/10/20,Asian Paints Ltd.,2526.05,2522.3,3.75,0.149,2372000,2022000,0.1733
12/10/20,ASL Industries Ltd.,10.6,10.1,0.5,4.95,4000,4000,0
